SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
244,Polkadot,DOT,4/21/2021 23:59,36.26026394,33.1082513,35.46178755,33.87103012,2811533459,31559858460
245,Polkadot,DOT,4/22/2021 23:59,36.713582,32.81059165,33.79371894,32.98847419,3470349242,30745137197
246,Polkadot,DOT,4/23/2021 23:59,33.45523164,27.13044354,32.95511277,32.22798449,4380184942,30046816983
247,Polkadot,DOT,4/24/2021 23:59,32.39307953,28.56708669,32.25593282,28.93283285,2000992624,26981554376
248,Polkadot,DOT,4/25/2021 23:59,31.26188065,28.18421475,28.96876422,29.76249034,1620694353,27761506662
249,Polkadot,DOT,4/26/2021 23:59,33.45231914,29.78429276,29.81365756,33.40662676,2200104405,31171742686
250,Polkadot,DOT,4/27/2021 23:59,34.9220179,33.19032078,33.41890211,34.70315875,1844667809,32388898377
251,Polkadot,DOT,4/28/2021 23:59,35.34661419,32.64501559,34.7920451,33.967554,1856657053,31710405662
252,Polkadot,DOT,4/29/2021 23:59,35.96815555,32.99127677,33.96497434,35.96815555,1827249049,33586658507
253,Polkadot,DOT,4/30/2021 23:59,36.79503318,35.13565407,35.97789363,36.54066328,2210863082,34134808697
254,Polkadot,DOT,5/1/2021 23:59,37.36146198,35.90956863,36.51767177,36.92968465,1596159168,34504880432
255,Polkadot,DOT,5/2/2021 23:59,37.16471683,35.60399654,36.89778121,36.65453024,1423486755,34253692068
256,Polkadot,DOT,5/3/2021 23:59,38.25682765,36.62281797,36.63914617,37.2552079,1857108732,34826556841
257,Polkadot,DOT,5/4/2021 23:59,37.91180071,34.62866993,37.2567707,34.85350908,2627951840,32587842121
258,Polkadot,DOT,5/5/2021 23:59,40.71844149,34.53526728,34.76781403,40.49504611,3300471923,37882863795
259,Polkadot,DOT,5/6/2021 23:59,43.73299891,38.05546979,40.4424586,41.53346783,4088642953,38870956123
260,Polkadot,DOT,5/7/2021 23:59,42.5819992,38.41996111,41.57681734,39.92985068,3016255239,37378618337
261,Polkadot,DOT,5/8/2021 23:59,40.5913463,38.77667922,39.87844715,39.83269154,1754219539,37295541911
262,Polkadot,DOT,5/9/2021 23:59,40.54980599,38.28005499,39.88988709,40.31284249,2294525692,37754263203
263,Polkadot,DOT,5/10/2021 23:59,41.7878238,32.6597149,40.30022299,36.54177226,3187436826,34235729961
264,Polkadot,DOT,5/11/2021 23:59,38.64228338,35.58522264,36.51004397,38.64228338,2263017018,36214689634
265,Polkadot,DOT,5/12/2021 23:59,42.41300707,34.0313921,38.6512219,34.0313921,3698746095,31900616639
266,Polkadot,DOT,5/13/2021 23:59,41.78798031,33.15098189,35.05686762,40.03165509,7032709584,37533419368
267,Polkadot,DOT,5/14/2021 23:59,47.96388527,39.45735893,39.96755168,47.94594002,5633438540,44973584933
268,Polkadot,DOT,5/15/2021 23:59,49.69296011,42.97632297,47.95978038,43.53863138,6487556686,40852130812
269,Polkadot,DOT,5/16/2021 23:59,46.64037641,39.4535231,43.53163123,42.6315128,4268621267,40009764155
270,Polkadot,DOT,5/17/2021 23:59,42.38621234,35.43005858,42.38621234,38.71015867,4779518016,36337830039
271,Polkadot,DOT,5/18/2021 23:59,42.60001659,37.85058225,38.63136755,40.64535668,3914013746,38165764962
272,Polkadot,DOT,5/19/2021 23:59,41.3405191,18.63531351,40.68881851,25.2271421,10069997172,23694720120
273,Polkadot,DOT,5/20/2021 23:59,31.22970306,21.27937854,25.06049495,29.15056918,6694931133,27386147609
274,Polkadot,DOT,5/21/2021 23:59,30.98013845,20.02960554,29.01582402,24.46397045,6442011513,22988002770
275,Polkadot,DOT,5/22/2021 23:59,24.60132716,20.48414525,24.46899744,22.01452423,4379003452,20693927991
276,Polkadot,DOT,5/23/2021 23:59,23.46412083,13.82285684,22.06967656,18.02944198,6002858936,16949899549
277,Polkadot,DOT,5/24/2021 23:59,23.48863334,17.20832494,17.92250117,23.1990897,4412004564,21843419360
278,Polkadot,DOT,5/25/2021 23:59,24.20380085,19.75786149,23.25743161,22.13013035,3303527397,20845054527
279,Polkadot,DOT,5/26/2021 23:59,24.74044517,21.67319127,22.18569959,24.54968784,3100578186,23128780887
280,Polkadot,DOT,5/27/2021 23:59,24.89831481,21.80986433,24.54621841,23.85298245,2755550527,22478683384
281,Polkadot,DOT,5/28/2021 23:59,26.11575676,20.12740564,23.97679157,21.41009275,4521086730,20182855365
282,Polkadot,DOT,5/29/2021 23:59,22.27108976,18.80724308,21.36764439,19.86337513,2392272347,18728941361
283,Polkadot,DOT,5/30/2021 23:59,21.24522272,18.56164528,19.86341985,20.47398745,1947583708,19308719942
284,Polkadot,DOT,5/31/2021 23:59,23.43092808,19.09707297,20.47718853,23.43092808,2651300356,22107873817
285,Polkadot,DOT,6/1/2021 23:59,23.51683928,21.74542855,23.29697059,22.81084573,2230220978,21534458659
286,Polkadot,DOT,6/2/2021 23:59,26.84489192,22.68424677,22.84712415,25.95772798,2962777621,24511128160
287,Polkadot,DOT,6/3/2021 23:59,28.61492697,25.75054551,25.94164319,27.01345782,2803059246,25520462773
288,Polkadot,DOT,6/4/2021 23:59,26.98731383,23.70758147,26.98731383,25.00829946,2801117143,23633978172
289,Polkadot,DOT,6/5/2021 23:59,26.38899242,23.06475831,25.02138428,23.81677127,2102969701,22512800467
290,Polkadot,DOT,6/6/2021 23:59,24.45808996,23.62495653,23.79379376,24.20159944,1187622849,22881676131
291,Polkadot,DOT,6/7/2021 23:59,25.2790277,21.43222602,24.20263272,21.62695835,1861117892,20452577185
292,Polkadot,DOT,6/8/2021 23:59,22.27193185,19.66378224,21.70325315,21.74526987,2653898124,20675304866
293,Polkadot,DOT,6/9/2021 23:59,23.28306467,20.43595595,21.66172229,23.18493857,2220005781,22049780789
294,Polkadot,DOT,6/10/2021 23:59,24.55192343,22.10696921,23.20024973,22.68481641,2114395058,21579027447
295,Polkadot,DOT,6/11/2021 23:59,23.19260269,20.51598042,22.68362649,20.9858573,1517304438,19969703628
296,Polkadot,DOT,6/12/2021 23:59,21.2575688,19.52117151,20.96389618,20.77703646,1455506948,19774962202
297,Polkadot,DOT,6/13/2021 23:59,22.40164162,19.99381953,20.75563449,22.07633422,1233102638,21016241301
298,Polkadot,DOT,6/14/2021 23:59,26.03101132,21.30542123,22.04492142,22.2053555,1232810594,21142757781
299,Polkadot,DOT,6/15/2021 23:59,25.9852412,23.64809878,25.18689212,24.76083633,3151346883,23583335076
300,Polkadot,DOT,6/16/2021 23:59,24.5405144,22.57531563,23.96950396,22.97217496,1694813679,21884961261
301,Polkadot,DOT,6/17/2021 23:59,23.99691517,22.01553669,23.01753057,22.51145401,1236017502,21451987223
302,Polkadot,DOT,6/18/2021 23:59,22.56563574,20.27352959,22.54719036,21.39889603,1406342364,20399261184
303,Polkadot,DOT,6/19/2021 23:59,21.65412116,20.31339257,21.45077474,20.35594177,997553727.2,19409073661
304,Polkadot,DOT,6/20/2021 23:59,21.01765138,18.95250449,20.26367282,20.6723643,1309501356,19717389791
305,Polkadot,DOT,6/21/2021 23:59,20.77697272,15.38143918,20.63824031,15.76990391,2426849565,15045756872
306,Polkadot,DOT,6/22/2021 23:59,16.93510543,13.05684687,15.72316424,14.65241199,3026165113,13982696286
307,Polkadot,DOT,6/23/2021 23:59,16.80120876,14.00846516,14.65987879,16.14248997,2060945482,15406989340
308,Polkadot,DOT,6/24/2021 23:59,16.59453647,14.75392928,15.81025479,16.25365762,1163182954,15518435007
309,Polkadot,DOT,6/25/2021 23:59,16.72120201,14.46769563,16.2320131,14.46769563,1273917013,13818635590
310,Polkadot,DOT,6/26/2021 23:59,14.99123561,13.64580144,14.44185868,14.49961244,1135392300,13851821554
311,Polkadot,DOT,6/27/2021 23:59,15.04033345,14.06421053,14.51903393,15.01559423,982313260.6,14348288116
312,Polkadot,DOT,6/28/2021 23:59,16.03286009,14.68241799,15.03558628,15.74037753,1109200887,15045474177
313,Polkadot,DOT,6/29/2021 23:59,17.03167049,15.73813803,15.77603272,16.2533695,1342798978,15539593420
314,Polkadot,DOT,6/30/2021 23:59,16.62264462,15.1049995,16.30740897,16.40219483,1208316036,15685335248
315,Polkadot,DOT,7/1/2021 23:59,16.41434078,14.89505189,16.41434078,15.2789639,883647160.6,14620685888
316,Polkadot,DOT,7/2/2021 23:59,15.46918692,14.67511537,15.21906072,15.34077444,753194772.6,14683488904
317,Polkadot,DOT,7/3/2021 23:59,15.77697821,15.06826285,15.32193389,15.5537163,711235057.2,14890349403
318,Polkadot,DOT,7/4/2021 23:59,16.57944471,15.22181341,15.5535839,16.01402627,752075892.8,15335470066
319,Polkadot,DOT,7/5/2021 23:59,15.99653972,14.78873979,15.99653972,15.23558237,844844585.8,14593231500
320,Polkadot,DOT,7/6/2021 23:59,16.16234365,15.21081014,15.240785,16.14356433,1001573398,15467724814
